"ID"	"symbol"	"Module"	"probeset_id"	"seqname"	"strand"	"start"	"stop"	"total_probes"	"EntrezGene"
3779756	"SEH1L"	"M20"	3779756	"chr18"	"+"	"12896655"	"12991306"	170	"81929"
3780145	"C18orf15"	""	3780145	"chr18"	"+"	"13239542"	"13242075"	12	"147276"
3780287	"RNMT"	"M20"	3780287	"chr18"	"+"	"13726335"	"13821708"	180	"8731"
3780334	"MC5R"	"M20"	3780334	"chr18"	"+"	"13825383"	"13827137"	34	"4161"
3780981	"KIAA1772"	"M2"	3780981	"chr18"	"+"	"18822203"	"19102776"	292	"80000"
3781082	"SNRPD1"	"M20"	3781082	"chr18"	"+"	"19180221"	"19251516"	138	"6632"
3781429	"RBBP8"	"M1"	3781429	"chr18"	"+"	"20254350"	"20606650"	287	"5932"
3781531	"CABLES1"	"M2"	3781531	"chr18"	"+"	"20686701"	"20847598"	345	"91768"
3781980	"TTC39C"	"M20"	3781980	"chr18"	"+"	"21570867"	"21715912"	328	"125488"
3782088	"CABYR"	"M20"	3782088	"chr18"	"+"	"21716982"	"21741561"	98	"26256"
3782771	"CIAPIN1"	""	3782771	"chr18"	"+"	"24171537"	"24181311"	51	"728599"
3782853	"C18orf16"	"M2"	3782853	"chr18"	"+"	"24445187"	"24770662"	77	"147429"
3783481	"DSG3"	""	3783481	"chr18"	"+"	"29027722"	"29058655"	158	"1830"
3783529	"DSG2"	"M1"	3783529	"chr18"	"+"	"29077984"	"29128958"	130	"1829"
3783565	"TTR"	"M2"	3783565	"chr18"	"+"	"29142009"	"29201078"	120	"7276"
3783723	"RNF125"	"M2"	3783723	"chr18"	"+"	"29598355"	"29649532"	67	"54941"
3783749	"RNF138"	"M20"	3783749	"chr18"	"+"	"29671837"	"29776950"	133	"51444"
3784208	"DTNA"	"M2"	3784208	"chr18"	"+"	"32073281"	"32574543"	496	"1837"
3784468	"ZNF397"	"M20"	3784468	"chr18"	"+"	"32821011"	"32839181"	104	"84307"
3784509	"ZNF271"	"M20"	3784509	"chr18"	"+"	"32870077"	"32915019"	172	"10778"
3784602	"GALNT1"	"M20"	3784602	"chr18"	"+"	"33161101"	"33292207"	154	"2589"
3784670	"C18orf21"	"M20"	3784670	"chr18"	"+"	"33542621"	"33559240"	63	"83608"
3786471	"SETBP1"	"M20"	3786471	"chr18"	"+"	"42179671"	"42824179"	705	"26040"
3786868	"SLC14A1"	"M2"	3786868	"chr18"	"+"	"43267050"	"43332477"	140	"6563"
3787005	"HAUS1"	""	3787005	"chr18"	"+"	"43684192"	"43737637"	91	"115106"
3787076	"RNF165"	"M20"	3787076	"chr18"	"+"	"43906783"	"44042348"	156	"494470"
3787187	"KATNAL2"	"M2"	3787187	"chr18"	"+"	"44497535"	"44627658"	215	"83473"
3787855	"LIPG"	"M1"	3787855	"chr18"	"+"	"47087079"	"47227325"	216	"9388"
3788049	"SKA1"	"M1"	3788049	"chr18"	"+"	"47868125"	"47956468"	78	"220134"
3788097	"MAPK4"	"M2"	3788097	"chr18"	"+"	"48086047"	"48317578"	279	"5596"
3788270	"ELAC1"	"M20"	3788270	"chr18"	"+"	"48478457"	"48514580"	59	"55520"
3788302	"SMAD4"	"M20"	3788302	"chr18"	"+"	"48554802"	"48607297"	189	"4089"
3788560	"DCC"	"M20"	3788560	"chr18"	"+"	"49866843"	"51060014"	566	"1630"
3788833	"POLI"	"M20"	3788833	"chr18"	"+"	"51795885"	"51847616"	140	"11201"
3788976	"RAB27B"	"M16"	3788976	"chr18"	"+"	"52495708"	"52562746"	72	"5874"
3789680	"ST8SIA3"	"M2"	3789680	"chr18"	"+"	"55018044"	"55038942"	72	"51046"
3789727	"ONECUT2"	"M24"	3789727	"chr18"	"+"	"55102917"	"55144487"	84	"9480"
3789947	"NEDD4L"	"M20"	3789947	"chr18"	"+"	"55711629"	"56081151"	641	"23327"
3790259	"MALT1"	"M20"	3790259	"chr18"	"+"	"56338618"	"56428459"	201	"10892"
3790361	"ZNF532"	"M20"	3790361	"chr18"	"+"	"56529832"	"56653709"	199	"55205"
3790529	"GRP"	"M20"	3790529	"chr18"	"+"	"56887400"	"56908175"	51	"2922"
3790704	"PMAIP1"	"M2"	3790704	"chr18"	"+"	"57567200"	"57571537"	36	"5366"
3790982	"CDH20"	"M2"	3790982	"chr18"	"+"	"59000686"	"59223006"	172	"28316"
3791254	"TNFRSF11A"	"M2"	3791254	"chr18"	"+"	"59992548"	"60054879"	198	"8792"
3791482	"PHLPP1"	"M2"	3791482	"chr18"	"+"	"60382613"	"60727670"	508	"23239"
3791996	"SERPINB8"	"M2"	3791996	"chr18"	"+"	"61636638"	"61672258"	106	"5271"
3792273	"CDH7"	"M11"	3792273	"chr18"	"+"	"63402430"	"63549661"	168	"1005"
3792656	"CCDC102B"	"M2"	3792656	"chr18"	"+"	"66407526"	"66817529"	222	"79839"
3792776	"DOK6"	"M20"	3792776	"chr18"	"+"	"67068301"	"67509385"	340	"220164"
3792952	"SOCS6"	"M20"	3792952	"chr18"	"+"	"67956209"	"67995853"	52	"9306"
3793827	"CNDP1"	"M2"	3793827	"chr18"	"+"	"72201698"	"72271858"	215	"84735"
3794056	"TSHZ1"	"M2"	3794056	"chr18"	"+"	"72922762"	"73118715"	197	"10194"
3794341	"FLJ44313"	"M2"	3794341	"chr18"	"+"	"74156010"	"74210035"	45	"400658"
3795045	"ATP9B"	"M2"	3795045	"chr18"	"+"	"76801336"	"77148982"	481	"374868"
3795403	"KCNG2"	"M15"	3795403	"chr18"	"+"	"77623668"	"77659816"	56	"26251"
3795501	"ADNP2"	"M20"	3795501	"chr18"	"+"	"77835618"	"77915023"	131	"22850"
3795680	"THOC1"	""	3795680	"chr18"	"-"	"211783"	"268461"	202	"9984"
3795733	"COLEC12"	"M2"	3795733	"chr18"	"-"	"275648"	"519215"	295	"81035"
3795850	"TYMS"	"M2"	3795850	"chr18"	"-"	"649620"	"658340"	36	"494514"
3795866	"ENOSF1"	"M2"	3795866	"chr18"	"-"	"666199"	"712652"	257	"55556"
3795942	"YES1"	"M20"	3795942	"chr18"	"-"	"721592"	"813236"	205	"7525"
3796428	"MYOM1"	"M2"	3796428	"chr18"	"-"	"3044938"	"3247539"	451	"8736"
3796992	"C18orf18"	"M20"	3796992	"chr18"	"-"	"5236722"	"5238417"	48	"147525"
3797015	"ZFP161"	"M20"	3797015	"chr18"	"-"	"5288821"	"5298503"	59	"7541"
3797032	"EPB41L3"	"M2"	3797032	"chr18"	"-"	"5298300"	"5630638"	328	"23136"
3797295	"L3MBTL4"	"M15"	3797295	"chr18"	"-"	"5919390"	"6415205"	541	"91133"
3797561	"LAMA1"	"M1"	3797561	"chr18"	"-"	"6931876"	"7117803"	557	"284217"
3798291	"PPP4R1"	"M20"	3798291	"chr18"	"-"	"9546797"	"9715234"	369	"9989"
3798778	"FAM38B"	"M2"	3798778	"chr18"	"-"	"10666498"	"10718257"	192	"63895"
3798829	"FAM38B2"	"M2"	3798829	"chr18"	"-"	"10727317"	"11148587"	529	"63895"
3799167	"MPPE1"	"M2"	3799167	"chr18"	"-"	"11883475"	"11909193"	153	"65258"
3799542	"CEP76"	"M20"	3799542	"chr18"	"-"	"12658554"	"12702758"	138	"79959"
3799615	"PTPN2"	"M20"	3799615	"chr18"	"-"	"12785485"	"12885042"	191	"5771"
3800070	"C18orf19"	"M20"	3800070	"chr18"	"-"	"13663350"	"13726627"	52	"125228"
3800165	"ZNF519"	"M20"	3800165	"chr18"	"-"	"14075999"	"14179737"	210	"162655"
3800619	"ROCK1"	"M20"	3800619	"chr18"	"-"	"18529712"	"18763480"	374	"6093"
3800779	"ESCO1"	"M20"	3800779	"chr18"	"-"	"19108093"	"19180878"	95	"114799"
3800834	"ABHD3"	"M2"	3800834	"chr18"	"-"	"19230865"	"19284726"	175	"171586"
3801264	"C18orf45"	""	3801264	"chr18"	"-"	"20756810"	"21017925"	467	"85019"
3801411	"NPC1"	"M2"	3801411	"chr18"	"-"	"21086154"	"21166449"	268	"4864"
3801492	"ANKRD29"	"M2"	3801492	"chr18"	"-"	"21179984"	"21242849"	128	"147463"
3801621	"OSBPL1A"	"M2"	3801621	"chr18"	"-"	"21739476"	"22006812"	390	"114876"
3801943	"ZNF521"	"M11"	3801943	"chr18"	"-"	"22640673"	"22952192"	356	"25925"
3802254	"KCTD1"	"M2"	3802254	"chr18"	"-"	"24034874"	"24290731"	329	"284252"
3802396	"AQP4"	"M2"	3802396	"chr18"	"-"	"24419713"	"24445774"	76	"361"
3802416	"CHST9"	"M18"	3802416	"chr18"	"-"	"24445209"	"24765287"	210	"83539"
3802602	"CDH2"	"M20"	3802602	"chr18"	"-"	"25440949"	"25841375"	294	"1000"
3802980	"DSC2"	"M20"	3802980	"chr18"	"-"	"28645406"	"28682377"	130	"1824"
3803120	"B4GALT6"	"M2"	3803120	"chr18"	"-"	"29202229"	"29266144"	141	"9331"
3803290	"FAM59A"	"M20"	3803290	"chr18"	"-"	"29704840"	"30050447"	278	"64762"
3803418	"KLHL14"	"M20"	3803418	"chr18"	"-"	"30106742"	"30456644"	274	"57565"
3803628	"NOL4"	"M20"	3803628	"chr18"	"-"	"31431068"	"31804899"	262	"8715"
3804195	"SLC39A6"	"M20"	3804195	"chr18"	"-"	"33671883"	"33711414"	153	"25800"
3805553	"RIT2"	"M2"	3805553	"chr18"	"-"	"40323192"	"40695829"	177	"6014"
3806459	"ST8SIA5"	"M2"	3806459	"chr18"	"-"	"44259081"	"44339230"	153	"29906"
3806711	"IER3IP1"	"M20"	3806711	"chr18"	"-"	"44664211"	"44702731"	53	"51124"
3806905	"SMAD2"	"M20"	3806905	"chr18"	"-"	"45359357"	"45363623"	28	"4087"
3807261	"SMAD7"	"M2"	3807261	"chr18"	"-"	"46400890"	"46518500"	253	"4092"
3807487	"RPL17"	"M20"	3807487	"chr18"	"-"	"47014906"	"47018922"	81	"6139"
3807569	"ACAA2"	"M20"	3807569	"chr18"	"-"	"47309886"	"47340793"	79	"10449"
3807595	"MYO5B"	"M20"	3807595	"chr18"	"-"	"47349184"	"47721364"	376	"4645"
3807965	"MRO"	"M2"	3807965	"chr18"	"-"	"48314245"	"48366498"	112	"83876"
3808096	"MEX3C"	"M20"	3808096	"chr18"	"-"	"48700926"	"48744683"	77	"51320"
3808745	"CCDC68"	"M2"	3808745	"chr18"	"-"	"52558956"	"52722016"	195	"80323"
3809621	"FECH"	"M2"	3809621	"chr18"	"-"	"55185908"	"55254000"	150	"2235"
3809826	"ATP8B1"	"M15"	3809826	"chr18"	"-"	"55313678"	"55408174"	214	"5205"
3810446	"CPLX4"	"M17"	3810446	"chr18"	"-"	"56939400"	"56985881"	64	"339302"
3810542	"CCBE1"	"M20"	3810542	"chr18"	"-"	"57101150"	"57410265"	287	"147372"
3810749	"MC4R"	""	3810749	"chr18"	"-"	"58038100"	"58039558"	8	"4160"
3811000	"RNF152"	"M20"	3811000	"chr18"	"-"	"59478567"	"59680492"	185	"220441"
3811339	"BCL2"	"M20"	3811339	"chr18"	"-"	"60750907"	"60994619"	436	"596"
3811949	"CDH19"	"M2"	3811949	"chr18"	"-"	"64168340"	"64305999"	128	"28513"
3812074	"DSEL"	"M20"	3812074	"chr18"	"-"	"65173824"	"65184217"	41	"92126"
3812385	"CD226"	"M2"	3812385	"chr18"	"-"	"67517840"	"67628983"	144	"10666"
3812426	"RTTN"	"M20"	3812426	"chr18"	"-"	"67617748"	"67873161"	446	"25914"
3812864	"CBLN2"	"M15"	3812864	"chr18"	"-"	"70111447"	"70305670"	160	"147381"
3812922	"NETO1"	"M15"	3812922	"chr18"	"-"	"70409551"	"70535468"	204	"81832"
3813198	"FBXO15"	"M3"	3813198	"chr18"	"-"	"71719295"	"71852277"	192	"201456"
3813297	"CYB5A"	"M20"	3813297	"chr18"	"-"	"71920532"	"71959231"	128	"1528"
3814033	"MBP"	"M2"	3814033	"chr18"	"-"	"74690796"	"74722044"	108	"4155"
3814063	"MBP"	"M2"	3814063	"chr18"	"-"	"74724754"	"74894075"	303	"4155"
3814701	"PQLC1"	"M2"	3814701	"chr18"	"-"	"77662421"	"77711644"	102	"80148"
3814791	"PARD6G"	"M20"	3814791	"chr18"	"-"	"77915158"	"78005409"	124	"84552"
3815045	"HCN2"	"M2"	3815045	"chr19"	"+"	"589893"	"617154"	79	"610"
3815328	"WDR18"	"M20"	3815328	"chr19"	"+"	"983162"	"998417"	94	"57418"
3815399	"CNN2"	"M20"	3815399	"chr19"	"+"	"1026004"	"1039059"	58	"1265"
3815710	"EFNA2"	"M20"	3815710	"chr19"	"+"	"1286107"	"1301427"	60	"1943"
3816264	"DOT1L"	"M20"	3816264	"chr19"	"+"	"2163945"	"2232576"	255	"84444"
3816333	"SF3A2"	"M20"	3816333	"chr19"	"+"	"2236540"	"2248887"	95	"8175"
3816509	"GADD45B"	"M2"	3816509	"chr19"	"+"	"2474718"	"2518133"	97	"4616"
3816645	"ZNF554"	"M20"	3816645	"chr19"	"+"	"2819903"	"2835760"	52	"115196"
3816664	"ZNF555"	"M20"	3816664	"chr19"	"+"	"2840935"	"2857680"	57	"148254"
3816686	"ZNF556"	"M19"	3816686	"chr19"	"+"	"2867345"	"2878505"	29	"80032"
3816815	"GNA15"	"M2"	3816815	"chr19"	"+"	"3136051"	"3163743"	44	"2769"
3816919	"NFIC"	"M2"	3816919	"chr19"	"+"	"3314759"	"3465371"	196	"4782"
3817256	"PIAS4"	"M20"	3817256	"chr19"	"+"	"4007572"	"4039380"	100	"51588"
3817420	"SHD"	"M2"	3817420	"chr19"	"+"	"4278608"	"4290713"	54	"56961"
3817501	"CHAF1A"	"M20"	3817501	"chr19"	"+"	"4402661"	"4444995"	121	"10036"
3817651	"C19orf30"	"M2"	3817651	"chr19"	"+"	"4759907"	"4772529"	66	"284424"
3817670	"FEM1A"	"M20"	3817670	"chr19"	"+"	"4791766"	"4795563"	19	"55527"
3817698	"UHRF1"	"M1"	3817698	"chr19"	"+"	"4909220"	"4962161"	111	"29128"
3817733	"KDM4B"	"M20"	3817733	"chr19"	"+"	"4969035"	"5153603"	427	"23030"
3818047	"HSD11B1L"	"M15"	3818047	"chr19"	"+"	"5680796"	"5688522"	106	"374875"
3818076	"RPL36"	"M2"	3818076	"chr19"	"+"	"5690042"	"5691883"	40	"25873"
3818193	"CAPS"	"M3"	3818193	"chr19"	"+"	"5911239"	"5916202"	48	"828"
3818395	"ALKBH7"	"M20"	3818395	"chr19"	"+"	"6372444"	"6375262"	44	"84266"
3818648	"ZNF557"	"M20"	3818648	"chr19"	"+"	"7056667"	"7084907"	67	"79230"
3819312	"SNAPC2"	"M20"	3819312	"chr19"	"+"	"7985201"	"7988121"	54	"6618"
3819474	"ANGPTL4"	"M2"	3819474	"chr19"	"+"	"8411399"	"8439246"	91	"51129"
3819522	"MARCH2"	"M20"	3819522	"chr19"	"+"	"8478103"	"8504599"	70	"51257"
3819820	"OR2Z1"	""	3819820	"chr19"	"+"	"8822432"	"8842335"	40	"284383"
3819870	"OR1M1"	"M15"	3819870	"chr19"	"+"	"9136033"	"9204862"	20	"125963"
3819880	"ZNF317"	"M20"	3819880	"chr19"	"+"	"9251073"	"9274082"	90	"57693"
3819968	"ZNF559"	"M20"	3819968	"chr19"	"+"	"9434696"	"9493285"	235	"100529215"
3820217	"RDH8"	""	3820217	"chr19"	"+"	"10123925"	"10132954"	43	"50700"
3820310	"C19orf66"	"M2"	3820310	"chr19"	"+"	"10196792"	"10203915"	112	"55337"
3820443	"ICAM1"	"M2"	3820443	"chr19"	"+"	"10381765"	"10397289"	43	"3383"
3820469	"ICAM5"	"M15"	3820469	"chr19"	"+"	"10400655"	"10407452"	86	"7087"
3820501	"PDE4A"	"M2"	3820501	"chr19"	"+"	"10527560"	"10590531"	209	"5141"
3820663	"ILF3"	"M20"	3820663	"chr19"	"+"	"10764547"	"10803074"	226	"3609"
3820906	"C19orf52"	"M20"	3820906	"chr19"	"+"	"11039064"	"11044188"	40	"90580"
3820921	"SMARCA4"	"M20"	3820921	"chr19"	"+"	"11071606"	"11172936"	341	"6597"
3821015	"LDLR"	"M20"	3821015	"chr19"	"+"	"11200114"	"11254050"	187	"3949"
3821263	"CNN1"	"M2"	3821263	"chr19"	"+"	"11641173"	"11677332"	88	"1264"
3821301	"ZNF627"	"M20"	3821301	"chr19"	"+"	"11696045"	"11729939"	64	"199692"
3821323	"ZNF700"	"M20"	3821323	"chr19"	"+"	"11750601"	"12091412"	194	"284390"
3821377	"ZNF441"	"M20"	3821377	"chr19"	"+"	"11877907"	"11894883"	37	"126068"
3821392	"ZNF491"	"M20"	3821392	"chr19"	"+"	"11908502"	"11920417"	41	"126069"
3821410	"ZNF440"	"M20"	3821410	"chr19"	"+"	"11925107"	"11946414"	64	"126070"
3821479	"ZNF439"	"M20"	3821479	"chr19"	"+"	"11959589"	"11994545"	40	"90594"
3821603	"ZNF844"	"M20"	3821603	"chr19"	"+"	"12175528"	"12741701"	366	"284391"
3821701	"ZNF788"	"M1"	3821701	"chr19"	"+"	"12203078"	"12225712"	57	"388507"
3821727	"ZNF136"	"M20"	3821727	"chr19"	"+"	"12273913"	"12300063"	43	"7695"
3821893	"JUNB"	"M2"	3821893	"chr19"	"+"	"12901695"	"12904129"	24	"3726"
3821908	"RNASEH2A"	"M20"	3821908	"chr19"	"+"	"12912886"	"12924462"	92	"10535"
3821937	"MAST1"	"M20"	3821937	"chr19"	"+"	"12944743"	"12985761"	202	"22983"
3822122	"NFIX"	"M20"	3822122	"chr19"	"+"	"13106604"	"13209605"	262	"4784"
3822322	"MRI1"	""	3822322	"chr19"	"+"	"13875367"	"13885082"	85	"84245"
3822501	"DCAF15"	"M20"	3822501	"chr19"	"+"	"14063184"	"14072254"	90	"90379"
3822657	"CD97"	"M2"	3822657	"chr19"	"+"	"14459054"	"14519649"	217	"976"
3822875	"ZNF333"	"M20"	3822875	"chr19"	"+"	"14789183"	"14846899"	148	"84449"
3822920	"TMEM167A"	""	3822920	"chr19"	"+"	"14903130"	"14903783"	8	NA
3822949	"OR7C2"	""	3822949	"chr19"	"+"	"15052175"	"15053260"	12	"26658"
3822976	"CASP14"	""	3822976	"chr19"	"+"	"15160411"	"15167098"	65	"23581"
3823262	"CYP4F8"	""	3823262	"chr19"	"+"	"15726042"	"15748206"	139	"11283"
3823304	"CYP4F3"	"M2"	3823304	"chr19"	"+"	"15749460"	"15773630"	129	"4051"
3823340	"CYP4F12"	""	3823340	"chr19"	"+"	"15775122"	"15826469"	139	"66002"
3823456	"OR10H4"	""	3823456	"chr19"	"+"	"16059807"	"16060768"	4	"126541"
3823554	"RAB8A"	"M20"	3823554	"chr19"	"+"	"16222467"	"16244436"	98	"4218"
3823613	"FAM32A"	"M20"	3823613	"chr19"	"+"	"16296155"	"16302851"	44	"26017"
3823681	"KLF2"	"M20"	3823681	"chr19"	"+"	"16435527"	"16439453"	62	"10365"
3823752	"C19orf44"	"M20"	3823752	"chr19"	"+"	"16607224"	"16632161"	89	"84167"
3823842	"TMEM38A"	"M2"	3823842	"chr19"	"+"	"16771938"	"16800832"	64	"79041"
3823957	"F2RL3"	""	3823957	"chr19"	"+"	"16999826"	"17009516"	36	"9002"
3824103	"USE1"	"M20"	3824103	"chr19"	"+"	"17326236"	"17331035"	55	"55850"
3824197	"MRPL34"	""	3824197	"chr19"	"+"	"17403438"	"17417637"	53	"64981"
3824316	"FAM125A"	"M20"	3824316	"chr19"	"+"	"17529308"	"17544430"	86	"93343"
3824395	"PGLS"	"M20"	3824395	"chr19"	"+"	"17622432"	"17632064"	88	"25796"
3824623	"SLC5A5"	"M6"	3824623	"chr19"	"+"	"17982764"	"18005983"	77	"6528"
3824666	"KCNN1"	"M15"	3824666	"chr19"	"+"	"18062111"	"18110070"	76	"3780"
3824713	"ARRDC2"	"M2"	3824713	"chr19"	"+"	"18111961"	"18124905"	96	"27106"
3824874	"IFI30"	"M28"	3824874	"chr19"	"+"	"18284526"	"18289138"	58	"10437"
3824890	"MPV17L2"	""	3824890	"chr19"	"+"	"18303708"	"18308113"	57	"84769"
3824963	"PGPEP1"	""	3824963	"chr19"	"+"	"18451431"	"18477726"	67	"54858"
3824983	"PGPEP1"	"M2"	3824983	"chr19"	"+"	"18477865"	"18480743"	36	"54858"
3824993	"GDF15"	""	3824993	"chr19"	"+"	"18485582"	"18499953"	73	"9518"
3825446	"DDX49"	"M20"	3825446	"chr19"	"+"	"19030494"	"19039430"	105	"54555"
3825496	"ARMC6"	"M20"	3825496	"chr19"	"+"	"19144327"	"19170535"	96	"93436"
3825609	"NCAN"	"M20"	3825609	"chr19"	"+"	"19327763"	"19363039"	147	"1463"
3825823	"NDUFA13"	"M14"	3825823	"chr19"	"+"	"19626565"	"19638991"	51	"51079"
3825838	"YJEFN3"	"M2"	3825838	"chr19"	"+"	"19639690"	"19648383"	66	"374887"
3826041	"ZNF253"	"M20"	3826041	"chr19"	"+"	"19937898"	"20008581"	122	"56242"
3826079	"ZNF93"	"M20"	3826079	"chr19"	"+"	"19944282"	"20237821"	143	"7643"
3826306	"ZNF85"	"M19"	3826306	"chr19"	"+"	"20941564"	"21143641"	359	"7639"
3826417	"ZNF714"	"M20"	3826417	"chr19"	"+"	"21168360"	"21309542"	115	"80264"
3826504	"ZNF431"	"M20"	3826504	"chr19"	"+"	"21324837"	"21519513"	129	"170959"
3826542	"ZNF738"	"M20"	3826542	"chr19"	"+"	"21541745"	"21691033"	70	"148203"
3826803	"ZNF257"	"M20"	3826803	"chr19"	"+"	"21991874"	"23041235"	380	"100287226"
3827218	"RPSAP58"	"M11"	3827218	"chr19"	"+"	"23317531"	"24011650"	82	"388524"
3827427	"ZNF254"	"M20"	3827427	"chr19"	"+"	"24154458"	"24312750"	231	"9534"
3828067	"PLEKHF1"	"M2"	3828067	"chr19"	"+"	"30128690"	"30166361"	47	"79156"
3828112	"CCNE1"	"M2"	3828112	"chr19"	"+"	"30266915"	"30392967"	171	"898"
3828278	"ZNF536"	"M2"	3828278	"chr19"	"+"	"30718196"	"31204493"	469	"9745"
3828887	"ZNF507"	"M20"	3828887	"chr19"	"+"	"32674626"	"32878571"	200	"22847"
3828949	"DPY19L3"	"M20"	3828949	"chr19"	"+"	"32896637"	"32976788"	213	"147991"
3829049	"RGS9BP"	""	3829049	"chr19"	"+"	"33166323"	"33171421"	24	"388531"
3829160	"C19orf40"	"M20"	3829160	"chr19"	"+"	"33462745"	"33469290"	50	"91442"
3829174	"GPATCH1"	"M20"	3829174	"chr19"	"+"	"33571786"	"33621861"	119	"55094"
3829300	"LOC80054"	"M2"	3829300	"chr19"	"+"	"33793787"	"33800285"	20	"80054"
3829398	"CHST8"	"M20"	3829398	"chr19"	"+"	"34112869"	"34264408"	224	"64377"
3829471	"KCTD15"	"M20"	3829471	"chr19"	"+"	"34286675"	"34306660"	92	"79047"
3829751	"PDCD2L"	"M20"	3829751	"chr19"	"+"	"34895303"	"34917070"	60	"84306"
3829768	"UBA2"	"M20"	3829768	"chr19"	"+"	"34919277"	"35003208"	215	"10054"
3830002	"GRAMD1A"	"M20"	3830002	"chr19"	"+"	"35470059"	"35518281"	177	"57655"
3830051	"SCN1B"	"M2"	3830051	"chr19"	"+"	"35521370"	"35531342"	49	"6324"
3830189	"FXYD1"	"M2"	3830189	"chr19"	"+"	"35629706"	"35633936"	53	"5348"
3830205	"FXYD7"	"M15"	3830205	"chr19"	"+"	"35634149"	"35645199"	39	"53822"
3830216	"FXYD5"	"M2"	3830216	"chr19"	"+"	"35645571"	"35660785"	77	"53827"
3830306	"HAMP"	"M2"	3830306	"chr19"	"+"	"35771639"	"35776043"	32	"57817"
3830320	"MAG"	"M2"	3830320	"chr19"	"+"	"35783038"	"35804708"	72	"4099"
3830353	"CD22"	"M2"	3830353	"chr19"	"+"	"35820092"	"35827567"	20	"933"
3830359	"CD22"	"M2"	3830359	"chr19"	"+"	"35821091"	"35838261"	133	"933"
3830864	"SNX26"	"M20"	3830864	"chr19"	"+"	"36266415"	"36279724"	183	"115703"
3830993	"HCST"	""	3830993	"chr19"	"+"	"36393382"	"36395171"	24	"10870"
3831006	"LRFN3"	"M20"	3831006	"chr19"	"+"	"36427414"	"36467680"	69	"79414"
3831260	"ZNF146"	"M20"	3831260	"chr19"	"+"	"36706033"	"36729663"	117	"7705"
3831475	"ZNF382"	"M20"	3831475	"chr19"	"+"	"37095734"	"37119498"	48	"84911"
3831514	"ZNF567"	"M20"	3831514	"chr19"	"+"	"37178540"	"37238794"	121	"163081"
3831588	"ZNF345"	"M20"	3831588	"chr19"	"+"	"37341263"	"37393082"	110	"25850"
3831620	"ZNF568"	"M20"	3831620	"chr19"	"+"	"37407244"	"37536251"	211	"374900"
3831698	"ZNF420"	"M20"	3831698	"chr19"	"+"	"37569347"	"37621249"	98	"147923"
3831774	"ZNF383"	"M20"	3831774	"chr19"	"+"	"37708762"	"37734813"	87	"163087"
3831917	"ZNF570"	"M20"	3831917	"chr19"	"+"	"37959982"	"37976242"	53	"148268"
3831945	"ZNF793"	"M20"	3831945	"chr19"	"+"	"37997663"	"38037771"	114	"390927"
3831975	"ZNF540"	"M2"	3831975	"chr19"	"+"	"38039858"	"38105080"	195	"163255"
3832280	"C19orf33"	"M2"	3832280	"chr19"	"+"	"38794804"	"38795642"	34	"64073"
3832308	"CATSPERG"	"M19"	3832308	"chr19"	"+"	"38826393"	"38861652"	251	"57828"
3832383	"PSMD8"	"M14"	3832383	"chr19"	"+"	"38864998"	"38874444"	67	"5714"
3832435	"FAM98C"	"M2"	3832435	"chr19"	"+"	"38893656"	"38900139"	77	"147965"
3832457	"RYR1"	"M2"	3832457	"chr19"	"+"	"38924340"	"39078204"	557	"6261"
3832760	"NFKBIB"	"M2"	3832760	"chr19"	"+"	"39390160"	"39399520"	56	"4793"
3832777	"MRPS12"	"M2"	3832777	"chr19"	"+"	"39421198"	"39423782"	28	"6183"
3832805	"PAPL"	"M19"	3832805	"chr19"	"+"	"39548361"	"39601447"	76	"390928"
3832906	"IL29"	""	3832906	"chr19"	"+"	"39786965"	"39789312"	33	"282618"
3832978	"ZFP36"	"M2"	3832978	"chr19"	"+"	"39897487"	"39900532"	40	"7538"
3832992	"PLEKHG2"	"M20"	3832992	"chr19"	"+"	"39903275"	"39919055"	150	"64857"
3833122	"DLL3"	"M20"	3833122	"chr19"	"+"	"39989615"	"39999107"	68	"10683"
3833948	"CYP2A13"	""	3833948	"chr19"	"+"	"41594377"	"41602099"	57	"1553"
3833967	"CYP2F1"	"M20"	3833967	"chr19"	"+"	"41620353"	"41634281"	82	"1572"
3833992	"CYP2S1"	"M9"	3833992	"chr19"	"+"	"41640627"	"41713438"	166	"29785"
3834046	"AXL"	"M2"	3834046	"chr19"	"+"	"41724823"	"41767670"	167	"558"
3834176	"TMEM91"	"M24"	3834176	"chr19"	"+"	"41856826"	"41890630"	90	"641649"
3834257	"CEACAM21"	""	3834257	"chr19"	"+"	"42028616"	"42110398"	172	"90273"
3834405	"CEACAM3"	""	3834405	"chr19"	"+"	"42300389"	"42315656"	81	"1084"
3834439	"DMRTC2"	""	3834439	"chr19"	"+"	"42349024"	"42356398"	84	"63946"
3834465	"RPS19"	""	3834465	"chr19"	"+"	"42363869"	"42376992"	125	"6223"
3834599	"ZNF574"	"M20"	3834599	"chr19"	"+"	"42572729"	"42585701"	70	"64763"
3834732	"PRR19"	"M20"	3834732	"chr19"	"+"	"42806260"	"42814965"	36	"284338"
3834837	"MEGF8"	""	3834837	"chr19"	"+"	"42882545"	"42882886"	8	"1954"
3835035	"CD177"	"M15"	3835035	"chr19"	"+"	"43857842"	"43887179"	88	"57126"
3835131	"ZNF576"	"M2"	3835131	"chr19"	"+"	"44100544"	"44106196"	54	"79177"
